source,target,weight
S100012,S100024,0.06666666666666667
S100012,S100025,0.06666666666666667
S100012,S100026,0.06666666666666667
S100012,S100029,0.06666666666666667
S100012,S100031,0.06666666666666667
S100012,S100032,0.06666666666666667
S100012,S100034,0.06666666666666667
S100012,S100061,0.06666666666666667
S100012,S100075,0.06666666666666667
S100012,S100106,0.06666666666666667
S100014,S100021,0.06666666666666667
S100014,S100024,0.06666666666666667
S100014,S100025,0.06666666666666667
S100014,S100026,0.06666666666666667
S100014,S100029,0.06666666666666667
S100014,S100031,0.06666666666666667
S100014,S100032,0.06666666666666667
S100014,S100034,0.06666666666666667
S100014,S100061,0.06666666666666667
S100014,S100075,0.06666666666666667
S100014,S100106,0.06666666666666667
S100015,S100019,0.08333333333333333
S100015,S100020,0.08333333333333333
S100015,S100022,0.08333333333333333
S100015,S100027,0.08333333333333333
S100015,S100035,0.08333333333333333
S100015,S100039,0.08333333333333333
S100015,S100078,0.08333333333333333
S100017,S100018,0.06666666666666667
S100017,S100022,0.06666666666666667
S100017,S100024,0.06666666666666667
S100017,S100028,0.06666666666666667
S100017,S100033,0.06666666666666667
S100017,S100038,0.06666666666666667
S100017,S100040,0.06666666666666667
S100017,S100067,0.06666666666666667
S100017,S100088,0.06666666666666667
S100017,S100105,0.06666666666666667
S100017,S100107,0.06666666666666667
S100018,S100022,0.06666666666666667
S100018,S100024,0.06666666666666667
S100018,S100028,0.06666666666666667
S100018,S100033,0.06666666666666667
S100018,S100038,0.06666666666666667
S100018,S100040,0.06666666666666667
S100018,S100067,0.06666666666666667
S100018,S100088,0.06666666666666667
S100018,S100105,0.06666666666666667
S100018,S100107,0.06666666666666667
S100019,S100020,0.08333333333333333
S100019,S100022,0.08333333333333333
S100019,S100027,0.08333333333333333
S100019,S100035,0.08333333333333333
S100019,S100039,0.08333333333333333
S100019,S100078,0.08333333333333333
S100020,S100022,0.08333333333333333
S100020,S100027,0.08333333333333333
S100020,S100035,0.08333333333333333
S100020,S100039,0.08333333333333333
S100020,S100078,0.08333333333333333
S100021,S100024,0.06666666666666667
S100021,S100025,0.06666666666666667
S100021,S100026,0.06666666666666667
S100021,S100029,0.06666666666666667
S100021,S100031,0.06666666666666667
S100021,S100032,0.06666666666666667
S100021,S100034,0.06666666666666667
S100021,S100061,0.06666666666666667
S100021,S100075,0.06666666666666667
S100021,S100106,0.06666666666666667
S100022,S100024,0.06666666666666667
S100022,S100027,0.08333333333333333
S100022,S100028,0.06666666666666667
S100022,S100033,0.06666666666666667
S100022,S100035,0.08333333333333333
S100022,S100038,0.06666666666666667
S100022,S100039,0.08333333333333333
S100022,S100040,0.06666666666666667
S100022,S100067,0.06666666666666667
S100022,S100078,0.08333333333333333
S100022,S100088,0.06666666666666667
S100022,S100105,0.06666666666666667
S100022,S100107,0.06666666666666667
S100024,S100025,0.06666666666666667
S100024,S100026,0.06666666666666667
S100024,S100028,0.06666666666666667
S100024,S100029,0.06666666666666667
S100024,S100031,0.06666666666666667
S100024,S100032,0.06666666666666667
S100024,S100033,0.06666666666666667
S100024,S100034,0.06666666666666667
S100024,S100038,0.06666666666666667
S100024,S100040,0.06666666666666667
S100024,S100061,0.06666666666666667
S100024,S100067,0.06666666666666667
S100024,S100075,0.06666666666666667
S100024,S100088,0.06666666666666667
S100024,S100105,0.06666666666666667
S100024,S100106,0.06666666666666667
S100024,S100107,0.06666666666666667
S100025,S100026,0.06666666666666667
S100025,S100029,0.06666666666666667
S100025,S100031,0.06666666666666667
S100025,S100032,0.06666666666666667
S100025,S100034,0.06666666666666667
S100025,S100061,0.06666666666666667
S100025,S100075,0.06666666666666667
S100025,S100106,0.06666666666666667
S100026,S100029,0.06666666666666667
S100026,S100031,0.06666666666666667
S100026,S100032,0.06666666666666667
S100026,S100034,0.06666666666666667
S100026,S100061,0.06666666666666667
S100026,S100075,0.06666666666666667
S100026,S100083,0.09090909090909091
S100026,S100090,0.09090909090909091
S100026,S100093,0.09090909090909091
S100026,S100101,0.09090909090909091
S100026,S100102,0.09090909090909091
S100026,S100105,0.09090909090909091
S100026,S100106,0.06666666666666667
S100026,S100109,0.09090909090909091
S100026,S100110,0.09090909090909091
S100026,S100111,0.09090909090909091
S100026,S100114,0.09090909090909091
S100027,S100035,0.08333333333333333
S100027,S100039,0.08333333333333333
S100027,S100078,0.08333333333333333
S100028,S100033,0.06666666666666667
S100028,S100038,0.06666666666666667
S100028,S100040,0.06666666666666667
S100028,S100067,0.06666666666666667
S100028,S100088,0.06666666666666667
S100028,S100105,0.06666666666666667
S100028,S100107,0.06666666666666667
S100029,S100031,0.06666666666666667
S100029,S100032,0.06666666666666667
S100029,S100034,0.06666666666666667
S100029,S100061,0.06666666666666667
S100029,S100075,0.06666666666666667
S100029,S100106,0.06666666666666667
S100031,S100032,0.06666666666666667
S100031,S100034,0.06666666666666667
S100031,S100061,0.06666666666666667
S100031,S100075,0.06666666666666667
S100031,S100106,0.06666666666666667
S100032,S100034,0.06666666666666667
S100032,S100061,0.06666666666666667
S100032,S100075,0.06666666666666667
S100032,S100106,0.06666666666666667
S100033,S100038,0.06666666666666667
S100033,S100040,0.06666666666666667
S100033,S100067,0.06666666666666667
S100033,S100088,0.06666666666666667
S100033,S100105,0.06666666666666667
S100033,S100107,0.06666666666666667
S100034,S100061,0.06666666666666667
S100034,S100075,0.06666666666666667
S100034,S100106,0.06666666666666667
S100035,S100039,0.08333333333333333
S100035,S100078,0.08333333333333333
S100038,S100040,0.06666666666666667
S100038,S100067,0.06666666666666667
S100038,S100088,0.06666666666666667
S100038,S100105,0.06666666666666667
S100038,S100107,0.06666666666666667
S100039,S100078,0.08333333333333333
S100040,S100067,0.06666666666666667
S100040,S100088,0.06666666666666667
S100040,S100105,0.06666666666666667
S100040,S100107,0.06666666666666667
S100041,S100050,0.058823529411764705
S100041,S100052,0.058823529411764705
S100041,S100054,0.058823529411764705
S100041,S100055,0.058823529411764705
S100041,S100056,0.058823529411764705
S100041,S100058,0.058823529411764705
S100041,S100061,0.058823529411764705
S100041,S100064,0.058823529411764705
S100041,S100065,0.058823529411764705
S100041,S100071,0.058823529411764705
S100041,S100074,0.058823529411764705
S100041,S100077,0.058823529411764705
S100041,S100078,0.058823529411764705
S100041,S100080,0.058823529411764705
S100041,S100111,0.058823529411764705
S100042,S100043,0.0625
S100042,S100051,0.0625
S100042,S100052,0.0625
S100042,S100054,0.0625
S100042,S100055,0.0625
S100042,S100058,0.0625
S100042,S100060,0.0625
S100042,S100062,0.0625
S100042,S100063,0.0625
S100042,S100071,0.0625
S100042,S100078,0.0625
S100042,S100116,0.0625
S100043,S100051,0.0625
S100043,S100052,0.0625
S100043,S100054,0.0625
S100043,S100055,0.0625
S100043,S100058,0.0625
S100043,S100060,0.0625
S100043,S100062,0.0625
S100043,S100063,0.0625
S100043,S100071,0.0625
S100043,S100078,0.0625
S100043,S100116,0.0625
S100046,S100063,0.05263157894736842
S100046,S100083,0.05263157894736842
S100046,S100085,0.05263157894736842
S100046,S100087,0.05263157894736842
S100046,S100088,0.05263157894736842
S100046,S100089,0.05263157894736842
S100046,S100092,0.05263157894736842
S100046,S100093,0.05263157894736842
S100046,S100096,0.05263157894736842
S100046,S100105,0.05263157894736842
S100046,S100108,0.05263157894736842
S100046,S100110,0.05263157894736842
S100046,S100111,0.05263157894736842
S100046,S100112,0.05263157894736842
S100046,S100117,0.05263157894736842
S100046,S100118,0.05263157894736842
S100046,S100119,0.05263157894736842
S100046,S100120,0.05263157894736842
S100050,S100052,0.058823529411764705
S100050,S100054,0.058823529411764705
S100050,S100055,0.058823529411764705
S100050,S100056,0.058823529411764705
S100050,S100058,0.058823529411764705
S100050,S100061,0.058823529411764705
S100050,S100064,0.058823529411764705
S100050,S100065,0.058823529411764705
S100050,S100071,0.058823529411764705
S100050,S100074,0.058823529411764705
S100050,S100077,0.058823529411764705
S100050,S100078,0.058823529411764705
S100050,S100080,0.058823529411764705
S100050,S100111,0.058823529411764705
S100051,S100052,0.0625
S100051,S100054,0.0625
S100051,S100055,0.0625
S100051,S100058,0.0625
S100051,S100060,0.0625
S100051,S100062,0.0625
S100051,S100063,0.0625
S100051,S100071,0.0625
S100051,S100078,0.0625
S100051,S100116,0.0625
S100052,S100054,0.1213235294117647
S100052,S100055,0.1213235294117647
S100052,S100056,0.058823529411764705
S100052,S100058,0.1213235294117647
S100052,S100060,0.0625
S100052,S100061,0.058823529411764705
S100052,S100062,0.0625
S100052,S100063,0.0625
S100052,S100064,0.058823529411764705
S100052,S100065,0.058823529411764705
S100052,S100071,0.1213235294117647
S100052,S100074,0.058823529411764705
S100052,S100077,0.058823529411764705
S100052,S100078,0.1213235294117647
S100052,S100080,0.058823529411764705
S100052,S100111,0.058823529411764705
S100052,S100116,0.0625
S100054,S100055,0.1213235294117647
S100054,S100056,0.058823529411764705
S100054,S100058,0.1213235294117647
S100054,S100060,0.0625
S100054,S100061,0.058823529411764705
S100054,S100062,0.0625
S100054,S100063,0.0625
S100054,S100064,0.058823529411764705
S100054,S100065,0.058823529411764705
S100054,S100071,0.1213235294117647
S100054,S100074,0.058823529411764705
S100054,S100077,0.058823529411764705
S100054,S100078,0.1213235294117647
S100054,S100080,0.058823529411764705
S100054,S100111,0.058823529411764705
S100054,S100116,0.0625
S100055,S100056,0.058823529411764705
S100055,S100058,0.1213235294117647
S100055,S100060,0.0625
S100055,S100061,0.058823529411764705
S100055,S100062,0.0625
S100055,S100063,0.0625
S100055,S100064,0.058823529411764705
S100055,S100065,0.058823529411764705
S100055,S100071,0.1213235294117647
S100055,S100074,0.058823529411764705
S100055,S100077,0.058823529411764705
S100055,S100078,0.1213235294117647
S100055,S100080,0.058823529411764705
S100055,S100111,0.058823529411764705
S100055,S100116,0.0625
S100056,S100058,0.058823529411764705
S100056,S100061,0.058823529411764705
S100056,S100064,0.058823529411764705
S100056,S100065,0.058823529411764705
S100056,S100071,0.058823529411764705
S100056,S100074,0.058823529411764705
S100056,S100077,0.058823529411764705
S100056,S100078,0.058823529411764705
S100056,S100080,0.058823529411764705
S100056,S100111,0.058823529411764705
S100058,S100060,0.0625
S100058,S100061,0.058823529411764705
S100058,S100062,0.0625
S100058,S100063,0.0625
S100058,S100064,0.058823529411764705
S100058,S100065,0.058823529411764705
S100058,S100071,0.1213235294117647
S100058,S100074,0.058823529411764705
S100058,S100077,0.058823529411764705
S100058,S100078,0.1213235294117647
S100058,S100080,0.058823529411764705
S100058,S100111,0.058823529411764705
S100058,S100116,0.0625
S100060,S100062,0.0625
S100060,S100063,0.0625
S100060,S100071,0.0625
S100060,S100078,0.0625
S100060,S100116,0.0625
S100061,S100064,0.058823529411764705
S100061,S100065,0.058823529411764705
S100061,S100071,0.058823529411764705
S100061,S100074,0.058823529411764705
S100061,S100075,0.06666666666666667
S100061,S100077,0.058823529411764705
S100061,S100078,0.058823529411764705
S100061,S100080,0.058823529411764705
S100061,S100106,0.06666666666666667
S100061,S100111,0.058823529411764705
S100062,S100063,0.0625
S100062,S100071,0.0625
S100062,S100078,0.0625
S100062,S100116,0.0625
S100063,S100071,0.0625
S100063,S100078,0.0625
S100063,S100083,0.05263157894736842
S100063,S100085,0.05263157894736842
S100063,S100087,0.05263157894736842
S100063,S100088,0.05263157894736842
S100063,S100089,0.05263157894736842
S100063,S100092,0.05263157894736842
S100063,S100093,0.05263157894736842
S100063,S100096,0.05263157894736842
S100063,S100105,0.05263157894736842
S100063,S100108,0.05263157894736842
S100063,S100110,0.05263157894736842
S100063,S100111,0.05263157894736842
S100063,S100112,0.05263157894736842
S100063,S100116,0.0625
S100063,S100117,0.05263157894736842
S100063,S100118,0.05263157894736842
S100063,S100119,0.05263157894736842
S100063,S100120,0.05263157894736842
S100064,S100065,0.058823529411764705
S100064,S100071,0.058823529411764705
S100064,S100074,0.058823529411764705
S100064,S100077,0.058823529411764705
S100064,S100078,0.058823529411764705
S100064,S100080,0.058823529411764705
S100064,S100111,0.058823529411764705
S100065,S100071,0.058823529411764705
S100065,S100074,0.058823529411764705
S100065,S100077,0.058823529411764705
S100065,S100078,0.058823529411764705
S100065,S100080,0.058823529411764705
S100065,S100111,0.058823529411764705
S100067,S100088,0.06666666666666667
S100067,S100105,0.06666666666666667
S100067,S100107,0.06666666666666667
S100071,S100074,0.058823529411764705
S100071,S100077,0.058823529411764705
S100071,S100078,0.1213235294117647
S100071,S100080,0.058823529411764705
S100071,S100111,0.058823529411764705
S100071,S100116,0.0625
S100074,S100077,0.058823529411764705
S100074,S100078,0.058823529411764705
S100074,S100080,0.058823529411764705
S100074,S100111,0.058823529411764705
S100075,S100106,0.06666666666666667
S100077,S100078,0.058823529411764705
S100077,S100080,0.058823529411764705
S100077,S100111,0.058823529411764705
S100078,S100080,0.058823529411764705
S100078,S100111,0.058823529411764705
S100078,S100116,0.0625
S100080,S100111,0.058823529411764705
S100083,S100085,0.05263157894736842
S100083,S100087,0.05263157894736842
S100083,S100088,0.05263157894736842
S100083,S100089,0.05263157894736842
S100083,S100090,0.09090909090909091
S100083,S100092,0.05263157894736842
S100083,S100093,0.14354066985645933
S100083,S100096,0.05263157894736842
S100083,S100101,0.09090909090909091
S100083,S100102,0.09090909090909091
S100083,S100105,0.14354066985645933
S100083,S100108,0.05263157894736842
S100083,S100109,0.09090909090909091
S100083,S100110,0.14354066985645933
S100083,S100111,0.14354066985645933
S100083,S100112,0.05263157894736842
S100083,S100114,0.09090909090909091
S100083,S100117,0.05263157894736842
S100083,S100118,0.05263157894736842
S100083,S100119,0.05263157894736842
S100083,S100120,0.05263157894736842
S100085,S100087,0.05263157894736842
S100085,S100088,0.05263157894736842
S100085,S100089,0.05263157894736842
S100085,S100092,0.05263157894736842
S100085,S100093,0.05263157894736842
S100085,S100096,0.05263157894736842
S100085,S100105,0.05263157894736842
S100085,S100108,0.05263157894736842
S100085,S100110,0.05263157894736842
S100085,S100111,0.05263157894736842
S100085,S100112,0.05263157894736842
S100085,S100117,0.05263157894736842
S100085,S100118,0.05263157894736842
S100085,S100119,0.05263157894736842
S100085,S100120,0.05263157894736842
S100087,S100088,0.05263157894736842
S100087,S100089,0.05263157894736842
S100087,S100092,0.05263157894736842
S100087,S100093,0.05263157894736842
S100087,S100096,0.05263157894736842
S100087,S100105,0.05263157894736842
S100087,S100108,0.05263157894736842
S100087,S100110,0.05263157894736842
S100087,S100111,0.05263157894736842
S100087,S100112,0.05263157894736842
S100087,S100117,0.05263157894736842
S100087,S100118,0.05263157894736842
S100087,S100119,0.05263157894736842
S100087,S100120,0.05263157894736842
S100088,S100089,0.05263157894736842
S100088,S100092,0.05263157894736842
S100088,S100093,0.05263157894736842
S100088,S100096,0.05263157894736842
S100088,S100105,0.11929824561403508
S100088,S100107,0.06666666666666667
S100088,S100108,0.05263157894736842
S100088,S100110,0.05263157894736842
S100088,S100111,0.05263157894736842
S100088,S100112,0.05263157894736842
S100088,S100117,0.05263157894736842
S100088,S100118,0.05263157894736842
S100088,S100119,0.05263157894736842
S100088,S100120,0.05263157894736842
S100089,S100092,0.05263157894736842
S100089,S100093,0.05263157894736842
S100089,S100096,0.05263157894736842
S100089,S100105,0.05263157894736842
S100089,S100108,0.05263157894736842
S100089,S100110,0.05263157894736842
S100089,S100111,0.05263157894736842
S100089,S100112,0.05263157894736842
S100089,S100117,0.05263157894736842
S100089,S100118,0.05263157894736842
S100089,S100119,0.05263157894736842
S100089,S100120,0.05263157894736842
S100090,S100093,0.09090909090909091
S100090,S100101,0.09090909090909091
S100090,S100102,0.09090909090909091
S100090,S100105,0.09090909090909091
S100090,S100109,0.09090909090909091
S100090,S100110,0.09090909090909091
S100090,S100111,0.09090909090909091
S100090,S100114,0.09090909090909091
S100092,S100093,0.05263157894736842
S100092,S100096,0.05263157894736842
S100092,S100105,0.05263157894736842
S100092,S100108,0.05263157894736842
S100092,S100110,0.05263157894736842
S100092,S100111,0.05263157894736842
S100092,S100112,0.05263157894736842
S100092,S100117,0.05263157894736842
S100092,S100118,0.05263157894736842
S100092,S100119,0.05263157894736842
S100092,S100120,0.05263157894736842
S100093,S100096,0.05263157894736842
S100093,S100101,0.09090909090909091
S100093,S100102,0.09090909090909091
S100093,S100105,0.14354066985645933
S100093,S100108,0.05263157894736842
S100093,S100109,0.09090909090909091
S100093,S100110,0.14354066985645933
S100093,S100111,0.14354066985645933
S100093,S100112,0.05263157894736842
S100093,S100114,0.09090909090909091
S100093,S100117,0.05263157894736842
S100093,S100118,0.05263157894736842
S100093,S100119,0.05263157894736842
S100093,S100120,0.05263157894736842
S100096,S100105,0.05263157894736842
S100096,S100108,0.05263157894736842
S100096,S100110,0.05263157894736842
S100096,S100111,0.05263157894736842
S100096,S100112,0.05263157894736842
S100096,S100117,0.05263157894736842
S100096,S100118,0.05263157894736842
S100096,S100119,0.05263157894736842
S100096,S100120,0.05263157894736842
S100101,S100102,0.09090909090909091
S100101,S100105,0.09090909090909091
S100101,S100109,0.09090909090909091
S100101,S100110,0.09090909090909091
S100101,S100111,0.09090909090909091
S100101,S100114,0.09090909090909091
S100102,S100105,0.09090909090909091
S100102,S100109,0.09090909090909091
S100102,S100110,0.09090909090909091
S100102,S100111,0.09090909090909091
S100102,S100114,0.09090909090909091
S100105,S100107,0.06666666666666667
S100105,S100108,0.05263157894736842
S100105,S100109,0.09090909090909091
S100105,S100110,0.14354066985645933
S100105,S100111,0.14354066985645933
S100105,S100112,0.05263157894736842
S100105,S100114,0.09090909090909091
S100105,S100117,0.05263157894736842
S100105,S100118,0.05263157894736842
S100105,S100119,0.05263157894736842
S100105,S100120,0.05263157894736842
S100108,S100110,0.05263157894736842
S100108,S100111,0.05263157894736842
S100108,S100112,0.05263157894736842
S100108,S100117,0.05263157894736842
S100108,S100118,0.05263157894736842
S100108,S100119,0.05263157894736842
S100108,S100120,0.05263157894736842
S100109,S100110,0.09090909090909091
S100109,S100111,0.09090909090909091
S100109,S100114,0.09090909090909091
S100110,S100111,0.14354066985645933
S100110,S100112,0.05263157894736842
S100110,S100114,0.09090909090909091
S100110,S100117,0.05263157894736842
S100110,S100118,0.05263157894736842
S100110,S100119,0.05263157894736842
S100110,S100120,0.05263157894736842
S100111,S100112,0.05263157894736842
S100111,S100114,0.09090909090909091
S100111,S100117,0.05263157894736842
S100111,S100118,0.05263157894736842
S100111,S100119,0.05263157894736842
S100111,S100120,0.05263157894736842
S100112,S100117,0.05263157894736842
S100112,S100118,0.05263157894736842
S100112,S100119,0.05263157894736842
S100112,S100120,0.05263157894736842
S100117,S100118,0.05263157894736842
S100117,S100119,0.05263157894736842
S100117,S100120,0.05263157894736842
S100118,S100119,0.05263157894736842
S100118,S100120,0.05263157894736842
S100119,S100120,0.05263157894736842
