source,target,weight
S100002,S100064,0.043478260869565216
S100002,S100072,0.043478260869565216
S100002,S100106,0.043478260869565216
S100002,S100117,0.043478260869565216
S100003,S100006,0.12051529790660226
S100003,S100007,0.12051529790660226
S100003,S100008,0.08051529790660225
S100003,S100009,0.08051529790660225
S100003,S100010,0.07703703703703704
S100003,S100011,0.037037037037037035
S100003,S100012,0.12051529790660226
S100003,S100014,0.08051529790660225
S100003,S100015,0.08347826086956522
S100003,S100016,0.12051529790660226
S100003,S100017,0.12051529790660226
S100003,S100019,0.07703703703703704
S100003,S100020,0.08347826086956522
S100003,S100021,0.07703703703703704
S100003,S100023,0.04
S100003,S100024,0.12051529790660226
S100003,S100025,0.08347826086956522
S100003,S100026,0.07703703703703704
S100003,S100027,0.07703703703703704
S100003,S100028,0.07703703703703704
S100003,S100029,0.07703703703703704
S100003,S100031,0.08347826086956522
S100003,S100032,0.037037037037037035
S100003,S100033,0.04
S100003,S100034,0.043478260869565216
S100003,S100035,0.12051529790660226
S100003,S100038,0.08347826086956522
S100003,S100039,0.12051529790660226
S100003,S100064,0.043478260869565216
S100003,S100065,0.037037037037037035
S100003,S100072,0.043478260869565216
S100003,S100085,0.037037037037037035
S100003,S100091,0.04
S100003,S100101,0.04
S100003,S100105,0.037037037037037035
S100003,S100106,0.043478260869565216
S100003,S100107,0.037037037037037035
S100003,S100110,0.037037037037037035
S100003,S100117,0.043478260869565216
S100006,S100007,0.12051529790660226
S100006,S100008,0.08051529790660225
S100006,S100009,0.08051529790660225
S100006,S100010,0.07703703703703704
S100006,S100011,0.037037037037037035
S100006,S100012,0.12051529790660226
S100006,S100014,0.08051529790660225
S100006,S100015,0.08347826086956522
S100006,S100016,0.12051529790660226
S100006,S100017,0.12051529790660226
S100006,S100019,0.07703703703703704
S100006,S100020,0.08347826086956522
S100006,S100021,0.07703703703703704
S100006,S100023,0.04
S100006,S100024,0.12051529790660226
S100006,S100025,0.08347826086956522
S100006,S100026,0.07703703703703704
S100006,S100027,0.07703703703703704
S100006,S100028,0.07703703703703704
S100006,S100029,0.07703703703703704
S100006,S100031,0.08347826086956522
S100006,S100032,0.037037037037037035
S100006,S100033,0.04
S100006,S100034,0.043478260869565216
S100006,S100035,0.12051529790660226
S100006,S100038,0.08347826086956522
S100006,S100039,0.12051529790660226
S100006,S100064,0.043478260869565216
S100006,S100065,0.037037037037037035
S100006,S100072,0.043478260869565216
S100006,S100085,0.037037037037037035
S100006,S100091,0.04
S100006,S100101,0.04
S100006,S100105,0.037037037037037035
S100006,S100106,0.043478260869565216
S100006,S100107,0.037037037037037035
S100006,S100110,0.037037037037037035
S100006,S100117,0.043478260869565216
S100007,S100008,0.08051529790660225
S100007,S100009,0.08051529790660225
S100007,S100010,0.07703703703703704
S100007,S100011,0.037037037037037035
S100007,S100012,0.12051529790660226
S100007,S100014,0.08051529790660225
S100007,S100015,0.08347826086956522
S100007,S100016,0.12051529790660226
S100007,S100017,0.12051529790660226
S100007,S100019,0.07703703703703704
S100007,S100020,0.08347826086956522
S100007,S100021,0.07703703703703704
S100007,S100023,0.04
S100007,S100024,0.12051529790660226
S100007,S100025,0.08347826086956522
S100007,S100026,0.07703703703703704
S100007,S100027,0.07703703703703704
S100007,S100028,0.07703703703703704
S100007,S100029,0.07703703703703704
S100007,S100031,0.08347826086956522
S100007,S100032,0.037037037037037035
S100007,S100033,0.04
S100007,S100034,0.043478260869565216
S100007,S100035,0.12051529790660226
S100007,S100038,0.08347826086956522
S100007,S100039,0.12051529790660226
S100007,S100064,0.043478260869565216
S100007,S100065,0.037037037037037035
S100007,S100072,0.043478260869565216
S100007,S100085,0.037037037037037035
S100007,S100091,0.04
S100007,S100101,0.04
S100007,S100105,0.037037037037037035
S100007,S100106,0.043478260869565216
S100007,S100107,0.037037037037037035
S100007,S100110,0.037037037037037035
S100007,S100117,0.043478260869565216
S100008,S100009,0.08051529790660225
S100008,S100010,0.037037037037037035
S100008,S100011,0.037037037037037035
S100008,S100012,0.08051529790660225
S100008,S100014,0.08051529790660225
S100008,S100015,0.043478260869565216
S100008,S100016,0.08051529790660225
S100008,S100017,0.08051529790660225
S100008,S100019,0.037037037037037035
S100008,S100020,0.043478260869565216
S100008,S100021,0.037037037037037035
S100008,S100024,0.08051529790660225
S100008,S100025,0.043478260869565216
S100008,S100026,0.037037037037037035
S100008,S100027,0.037037037037037035
S100008,S100028,0.037037037037037035
S100008,S100029,0.037037037037037035
S100008,S100031,0.043478260869565216
S100008,S100032,0.037037037037037035
S100008,S100034,0.043478260869565216
S100008,S100035,0.08051529790660225
S100008,S100038,0.043478260869565216
S100008,S100039,0.08051529790660225
S100008,S100064,0.043478260869565216
S100008,S100065,0.037037037037037035
S100008,S100072,0.043478260869565216
S100008,S100085,0.037037037037037035
S100008,S100105,0.037037037037037035
S100008,S100106,0.043478260869565216
S100008,S100107,0.037037037037037035
S100008,S100110,0.037037037037037035
S100008,S100117,0.043478260869565216
S100009,S100010,0.037037037037037035
S100009,S100011,0.037037037037037035
S100009,S100012,0.08051529790660225
S100009,S100014,0.08051529790660225
S100009,S100015,0.043478260869565216
S100009,S100016,0.08051529790660225
S100009,S100017,0.08051529790660225
S100009,S100019,0.037037037037037035
S100009,S100020,0.043478260869565216
S100009,S100021,0.037037037037037035
S100009,S100024,0.08051529790660225
S100009,S100025,0.043478260869565216
S100009,S100026,0.037037037037037035
S100009,S100027,0.037037037037037035
S100009,S100028,0.037037037037037035
S100009,S100029,0.037037037037037035
S100009,S100031,0.043478260869565216
S100009,S100032,0.037037037037037035
S100009,S100034,0.043478260869565216
S100009,S100035,0.08051529790660225
S100009,S100038,0.043478260869565216
S100009,S100039,0.08051529790660225
S100009,S100064,0.043478260869565216
S100009,S100065,0.037037037037037035
S100009,S100072,0.043478260869565216
S100009,S100085,0.037037037037037035
S100009,S100105,0.037037037037037035
S100009,S100106,0.043478260869565216
S100009,S100107,0.037037037037037035
S100009,S100110,0.037037037037037035
S100009,S100117,0.043478260869565216
S100010,S100011,0.037037037037037035
S100010,S100012,0.07703703703703704
S100010,S100014,0.037037037037037035
S100010,S100015,0.04
S100010,S100016,0.07703703703703704
S100010,S100017,0.07703703703703704
S100010,S100019,0.07703703703703704
S100010,S100020,0.04
S100010,S100021,0.07703703703703704
S100010,S100023,0.04
S100010,S100024,0.07703703703703704
S100010,S100025,0.04
S100010,S100026,0.07703703703703704
S100010,S100027,0.07703703703703704
S100010,S100028,0.07703703703703704
S100010,S100029,0.07703703703703704
S100010,S100031,0.04
S100010,S100032,0.037037037037037035
S100010,S100033,0.04
S100010,S100035,0.07703703703703704
S100010,S100038,0.04
S100010,S100039,0.07703703703703704
S100010,S100065,0.037037037037037035
S100010,S100085,0.037037037037037035
S100010,S100091,0.04
S100010,S100101,0.04
S100010,S100105,0.037037037037037035
S100010,S100107,0.037037037037037035
S100010,S100110,0.037037037037037035
S100011,S100012,0.037037037037037035
S100011,S100014,0.037037037037037035
S100011,S100016,0.037037037037037035
S100011,S100017,0.037037037037037035
S100011,S100019,0.037037037037037035
S100011,S100021,0.037037037037037035
S100011,S100024,0.037037037037037035
S100011,S100026,0.037037037037037035
S100011,S100027,0.037037037037037035
S100011,S100028,0.037037037037037035
S100011,S100029,0.037037037037037035
S100011,S100032,0.037037037037037035
S100011,S100035,0.037037037037037035
S100011,S100039,0.037037037037037035
S100011,S100065,0.037037037037037035
S100011,S100085,0.037037037037037035
S100011,S100105,0.037037037037037035
S100011,S100107,0.037037037037037035
S100011,S100110,0.037037037037037035
S100012,S100014,0.08051529790660225
S100012,S100015,0.08347826086956522
S100012,S100016,0.12051529790660226
S100012,S100017,0.12051529790660226
S100012,S100019,0.07703703703703704
S100012,S100020,0.08347826086956522
S100012,S100021,0.07703703703703704
S100012,S100023,0.07225806451612904
S100012,S100024,0.12051529790660226
S100012,S100025,0.08347826086956522
S100012,S100026,0.07703703703703704
S100012,S100027,0.07703703703703704
S100012,S100028,0.07703703703703704
S100012,S100029,0.07703703703703704
S100012,S100031,0.08347826086956522
S100012,S100032,0.037037037037037035
S100012,S100033,0.04
S100012,S100034,0.043478260869565216
S100012,S100035,0.12051529790660226
S100012,S100038,0.08347826086956522
S100012,S100039,0.12051529790660226
S100012,S100041,0.03225806451612903
S100012,S100042,0.03225806451612903
S100012,S100043,0.03225806451612903
S100012,S100044,0.03225806451612903
S100012,S100045,0.03225806451612903
S100012,S100046,0.03225806451612903
S100012,S100048,0.03225806451612903
S100012,S100049,0.03225806451612903
S100012,S100050,0.03225806451612903
S100012,S100051,0.03225806451612903
S100012,S100053,0.03225806451612903
S100012,S100054,0.03225806451612903
S100012,S100055,0.03225806451612903
S100012,S100056,0.03225806451612903
S100012,S100057,0.03225806451612903
S100012,S100059,0.03225806451612903
S100012,S100060,0.03225806451612903
S100012,S100064,0.043478260869565216
S100012,S100065,0.06929510155316607
S100012,S100066,0.03225806451612903
S100012,S100069,0.03225806451612903
S100012,S100070,0.03225806451612903
S100012,S100071,0.03225806451612903
S100012,S100072,0.07573632538569425
S100012,S100073,0.03225806451612903
S100012,S100074,0.03225806451612903
S100012,S100075,0.03225806451612903
S100012,S100076,0.03225806451612903
S100012,S100078,0.03225806451612903
S100012,S100084,0.03225806451612903
S100012,S100085,0.037037037037037035
S100012,S100091,0.04
S100012,S100101,0.04
S100012,S100105,0.037037037037037035
S100012,S100106,0.043478260869565216
S100012,S100107,0.037037037037037035
S100012,S100110,0.037037037037037035
S100012,S100117,0.043478260869565216
S100014,S100015,0.043478260869565216
S100014,S100016,0.08051529790660225
S100014,S100017,0.08051529790660225
S100014,S100019,0.037037037037037035
S100014,S100020,0.043478260869565216
S100014,S100021,0.037037037037037035
S100014,S100024,0.08051529790660225
S100014,S100025,0.07681159420289854
S100014,S100026,0.037037037037037035
S100014,S100027,0.037037037037037035
S100014,S100028,0.037037037037037035
S100014,S100029,0.037037037037037035
S100014,S100031,0.043478260869565216
S100014,S100032,0.037037037037037035
S100014,S100034,0.07681159420289854
S100014,S100035,0.08051529790660225
S100014,S100038,0.043478260869565216
S100014,S100039,0.08051529790660225
S100014,S100040,0.03333333333333333
S100014,S100055,0.03333333333333333
S100014,S100064,0.043478260869565216
S100014,S100065,0.037037037037037035
S100014,S100072,0.043478260869565216
S100014,S100081,0.03333333333333333
S100014,S100082,0.03333333333333333
S100014,S100083,0.03333333333333333
S100014,S100084,0.03333333333333333
S100014,S100085,0.037037037037037035
S100014,S100086,0.03333333333333333
S100014,S100090,0.03333333333333333
S100014,S100091,0.03333333333333333
S100014,S100092,0.03333333333333333
S100014,S100095,0.03333333333333333
S100014,S100096,0.03333333333333333
S100014,S100098,0.03333333333333333
S100014,S100099,0.03333333333333333
S100014,S100100,0.03333333333333333
S100014,S100101,0.03333333333333333
S100014,S100105,0.07037037037037036
S100014,S100106,0.07681159420289854
S100014,S100107,0.07037037037037036
S100014,S100108,0.03333333333333333
S100014,S100109,0.03333333333333333
S100014,S100110,0.037037037037037035
S100014,S100111,0.03333333333333333
S100014,S100112,0.03333333333333333
S100014,S100114,0.03333333333333333
S100014,S100117,0.07681159420289854
S100014,S100118,0.03333333333333333
S100014,S100120,0.03333333333333333
S100015,S100016,0.08347826086956522
S100015,S100017,0.08347826086956522
S100015,S100019,0.04
S100015,S100020,0.08347826086956522
S100015,S100021,0.04
S100015,S100023,0.04
S100015,S100024,0.08347826086956522
S100015,S100025,0.08347826086956522
S100015,S100026,0.04
S100015,S100027,0.04
S100015,S100028,0.04
S100015,S100029,0.04
S100015,S100031,0.08347826086956522
S100015,S100033,0.04
S100015,S100034,0.043478260869565216
S100015,S100035,0.08347826086956522
S100015,S100038,0.08347826086956522
S100015,S100039,0.08347826086956522
S100015,S100064,0.043478260869565216
S100015,S100072,0.043478260869565216
S100015,S100091,0.04
S100015,S100101,0.04
S100015,S100106,0.043478260869565216
S100015,S100117,0.043478260869565216
S100016,S100017,0.12051529790660226
S100016,S100019,0.07703703703703704
S100016,S100020,0.08347826086956522
S100016,S100021,0.07703703703703704
S100016,S100023,0.04
S100016,S100024,0.12051529790660226
S100016,S100025,0.08347826086956522
S100016,S100026,0.07703703703703704
S100016,S100027,0.07703703703703704
S100016,S100028,0.07703703703703704
S100016,S100029,0.07703703703703704
S100016,S100031,0.08347826086956522
S100016,S100032,0.037037037037037035
S100016,S100033,0.04
S100016,S100034,0.043478260869565216
S100016,S100035,0.12051529790660226
S100016,S100038,0.08347826086956522
S100016,S100039,0.1575523349436393
S100016,S100064,0.043478260869565216
S100016,S100065,0.037037037037037035
S100016,S100072,0.043478260869565216
S100016,S100079,0.037037037037037035
S100016,S100081,0.037037037037037035
S100016,S100082,0.037037037037037035
S100016,S100083,0.037037037037037035
S100016,S100084,0.037037037037037035
S100016,S100085,0.07407407407407407
S100016,S100086,0.037037037037037035
S100016,S100090,0.037037037037037035
S100016,S100091,0.07703703703703704
S100016,S100092,0.037037037037037035
S100016,S100095,0.037037037037037035
S100016,S100096,0.037037037037037035
S100016,S100097,0.037037037037037035
S100016,S100098,0.037037037037037035
S100016,S100099,0.037037037037037035
S100016,S100100,0.037037037037037035
S100016,S100101,0.07703703703703704
S100016,S100105,0.07407407407407407
S100016,S100106,0.08051529790660225
S100016,S100107,0.07407407407407407
S100016,S100108,0.037037037037037035
S100016,S100110,0.037037037037037035
S100016,S100113,0.037037037037037035
S100016,S100114,0.037037037037037035
S100016,S100117,0.08051529790660225
S100016,S100120,0.037037037037037035
S100017,S100019,0.07703703703703704
S100017,S100020,0.08347826086956522
S100017,S100021,0.07703703703703704
S100017,S100023,0.04
S100017,S100024,0.12051529790660226
S100017,S100025,0.08347826086956522
S100017,S100026,0.07703703703703704
S100017,S100027,0.07703703703703704
S100017,S100028,0.07703703703703704
S100017,S100029,0.07703703703703704
S100017,S100031,0.08347826086956522
S100017,S100032,0.037037037037037035
S100017,S100033,0.04
S100017,S100034,0.043478260869565216
S100017,S100035,0.12051529790660226
S100017,S100038,0.08347826086956522
S100017,S100039,0.12051529790660226
S100017,S100064,0.043478260869565216
S100017,S100065,0.037037037037037035
S100017,S100072,0.043478260869565216
S100017,S100085,0.037037037037037035
S100017,S100091,0.04
S100017,S100101,0.04
S100017,S100105,0.037037037037037035
S100017,S100106,0.043478260869565216
S100017,S100107,0.037037037037037035
S100017,S100110,0.037037037037037035
S100017,S100117,0.043478260869565216
S100019,S100020,0.04
S100019,S100021,0.07703703703703704
S100019,S100023,0.04
S100019,S100024,0.07703703703703704
S100019,S100025,0.04
S100019,S100026,0.07703703703703704
S100019,S100027,0.07703703703703704
S100019,S100028,0.07703703703703704
S100019,S100029,0.07703703703703704
S100019,S100031,0.04
S100019,S100032,0.037037037037037035
S100019,S100033,0.04
S100019,S100035,0.07703703703703704
S100019,S100038,0.04
S100019,S100039,0.07703703703703704
S100019,S100065,0.037037037037037035
S100019,S100085,0.037037037037037035
S100019,S100091,0.04
S100019,S100101,0.04
S100019,S100105,0.037037037037037035
S100019,S100107,0.037037037037037035
S100019,S100110,0.037037037037037035
S100020,S100021,0.04
S100020,S100023,0.04
S100020,S100024,0.08347826086956522
S100020,S100025,0.08347826086956522
S100020,S100026,0.04
S100020,S100027,0.04
S100020,S100028,0.04
S100020,S100029,0.04
S100020,S100031,0.08347826086956522
S100020,S100033,0.04
S100020,S100034,0.043478260869565216
S100020,S100035,0.08347826086956522
S100020,S100038,0.08347826086956522
S100020,S100039,0.08347826086956522
S100020,S100064,0.043478260869565216
S100020,S100072,0.043478260869565216
S100020,S100091,0.04
S100020,S100101,0.04
S100020,S100106,0.043478260869565216
S100020,S100117,0.043478260869565216
S100021,S100023,0.04
S100021,S100024,0.07703703703703704
S100021,S100025,0.04
S100021,S100026,0.07703703703703704
S100021,S100027,0.07703703703703704
S100021,S100028,0.07703703703703704
S100021,S100029,0.07703703703703704
S100021,S100031,0.04
S100021,S100032,0.037037037037037035
S100021,S100033,0.04
S100021,S100035,0.07703703703703704
S100021,S100038,0.04
S100021,S100039,0.07703703703703704
S100021,S100065,0.037037037037037035
S100021,S100085,0.037037037037037035
S100021,S100091,0.04
S100021,S100101,0.04
S100021,S100105,0.037037037037037035
S100021,S100107,0.037037037037037035
S100021,S100110,0.037037037037037035
S100023,S100024,0.04
S100023,S100025,0.04
S100023,S100026,0.04
S100023,S100027,0.04
S100023,S100028,0.04
S100023,S100029,0.04
S100023,S100031,0.04
S100023,S100033,0.04
S100023,S100035,0.04
S100023,S100038,0.04
S100023,S100039,0.04
S100023,S100041,0.03225806451612903
S100023,S100042,0.03225806451612903
S100023,S100043,0.03225806451612903
S100023,S100044,0.03225806451612903
S100023,S100045,0.03225806451612903
S100023,S100046,0.03225806451612903
S100023,S100048,0.03225806451612903
S100023,S100049,0.03225806451612903
S100023,S100050,0.03225806451612903
S100023,S100051,0.03225806451612903
S100023,S100053,0.03225806451612903
S100023,S100054,0.03225806451612903
S100023,S100055,0.03225806451612903
S100023,S100056,0.03225806451612903
S100023,S100057,0.03225806451612903
S100023,S100059,0.03225806451612903
S100023,S100060,0.03225806451612903
S100023,S100065,0.03225806451612903
S100023,S100066,0.03225806451612903
S100023,S100069,0.03225806451612903
S100023,S100070,0.03225806451612903
S100023,S100071,0.03225806451612903
S100023,S100072,0.03225806451612903
S100023,S100073,0.03225806451612903
S100023,S100074,0.03225806451612903
S100023,S100075,0.03225806451612903
S100023,S100076,0.03225806451612903
S100023,S100078,0.03225806451612903
S100023,S100084,0.03225806451612903
S100023,S100091,0.04
S100023,S100101,0.04
S100024,S100025,0.08347826086956522
S100024,S100026,0.07703703703703704
S100024,S100027,0.07703703703703704
S100024,S100028,0.07703703703703704
S100024,S100029,0.07703703703703704
S100024,S100031,0.08347826086956522
S100024,S100032,0.037037037037037035
S100024,S100033,0.04
S100024,S100034,0.043478260869565216
S100024,S100035,0.12051529790660226
S100024,S100038,0.08347826086956522
S100024,S100039,0.12051529790660226
S100024,S100064,0.043478260869565216
S100024,S100065,0.037037037037037035
S100024,S100072,0.043478260869565216
S100024,S100085,0.037037037037037035
S100024,S100091,0.04
S100024,S100101,0.04
S100024,S100105,0.037037037037037035
S100024,S100106,0.043478260869565216
S100024,S100107,0.037037037037037035
S100024,S100110,0.037037037037037035
S100024,S100117,0.043478260869565216
S100025,S100026,0.04
S100025,S100027,0.04
S100025,S100028,0.04
S100025,S100029,0.04
S100025,S100031,0.08347826086956522
S100025,S100033,0.04
S100025,S100034,0.07681159420289854
S100025,S100035,0.08347826086956522
S100025,S100038,0.08347826086956522
S100025,S100039,0.08347826086956522
S100025,S100040,0.03333333333333333
S100025,S100055,0.03333333333333333
S100025,S100064,0.043478260869565216
S100025,S100072,0.043478260869565216
S100025,S100081,0.03333333333333333
S100025,S100082,0.03333333333333333
S100025,S100083,0.03333333333333333
S100025,S100084,0.03333333333333333
S100025,S100086,0.03333333333333333
S100025,S100090,0.03333333333333333
S100025,S100091,0.07333333333333333
S100025,S100092,0.03333333333333333
S100025,S100095,0.03333333333333333
S100025,S100096,0.03333333333333333
S100025,S100098,0.03333333333333333
S100025,S100099,0.03333333333333333
S100025,S100100,0.03333333333333333
S100025,S100101,0.07333333333333333
S100025,S100105,0.03333333333333333
S100025,S100106,0.07681159420289854
S100025,S100107,0.03333333333333333
S100025,S100108,0.03333333333333333
S100025,S100109,0.03333333333333333
S100025,S100111,0.03333333333333333
S100025,S100112,0.03333333333333333
S100025,S100114,0.03333333333333333
S100025,S100117,0.07681159420289854
S100025,S100118,0.03333333333333333
S100025,S100120,0.03333333333333333
S100026,S100027,0.07703703703703704
S100026,S100028,0.07703703703703704
S100026,S100029,0.07703703703703704
S100026,S100031,0.04
S100026,S100032,0.037037037037037035
S100026,S100033,0.04
S100026,S100035,0.07703703703703704
S100026,S100038,0.04
S100026,S100039,0.07703703703703704
S100026,S100065,0.037037037037037035
S100026,S100085,0.037037037037037035
S100026,S100091,0.04
S100026,S100101,0.04
S100026,S100105,0.037037037037037035
S100026,S100107,0.037037037037037035
S100026,S100110,0.037037037037037035
S100027,S100028,0.07703703703703704
S100027,S100029,0.07703703703703704
S100027,S100031,0.04
S100027,S100032,0.037037037037037035
S100027,S100033,0.04
S100027,S100035,0.07703703703703704
S100027,S100038,0.04
S100027,S100039,0.07703703703703704
S100027,S100065,0.037037037037037035
S100027,S100085,0.037037037037037035
S100027,S100091,0.04
S100027,S100101,0.04
S100027,S100105,0.037037037037037035
S100027,S100107,0.037037037037037035
S100027,S100110,0.037037037037037035
S100028,S100029,0.07703703703703704
S100028,S100031,0.04
S100028,S100032,0.037037037037037035
S100028,S100033,0.04
S100028,S100035,0.07703703703703704
S100028,S100038,0.04
S100028,S100039,0.07703703703703704
S100028,S100065,0.037037037037037035
S100028,S100085,0.037037037037037035
S100028,S100091,0.04
S100028,S100101,0.04
S100028,S100105,0.037037037037037035
S100028,S100107,0.037037037037037035
S100028,S100110,0.037037037037037035
S100029,S100031,0.04
S100029,S100032,0.037037037037037035
S100029,S100033,0.04
S100029,S100035,0.07703703703703704
S100029,S100038,0.04
S100029,S100039,0.07703703703703704
S100029,S100041,0.029411764705882353
S100029,S100042,0.029411764705882353
S100029,S100043,0.029411764705882353
S100029,S100045,0.029411764705882353
S100029,S100046,0.029411764705882353
S100029,S100047,0.029411764705882353
S100029,S100048,0.029411764705882353
S100029,S100049,0.029411764705882353
S100029,S100053,0.029411764705882353
S100029,S100054,0.029411764705882353
S100029,S100055,0.029411764705882353
S100029,S100056,0.029411764705882353
S100029,S100057,0.029411764705882353
S100029,S100058,0.029411764705882353
S100029,S100059,0.029411764705882353
S100029,S100060,0.029411764705882353
S100029,S100061,0.029411764705882353
S100029,S100062,0.029411764705882353
S100029,S100063,0.029411764705882353
S100029,S100064,0.029411764705882353
S100029,S100065,0.0664488017429194
S100029,S100066,0.029411764705882353
S100029,S100067,0.029411764705882353
S100029,S100068,0.029411764705882353
S100029,S100069,0.029411764705882353
S100029,S100070,0.029411764705882353
S100029,S100071,0.029411764705882353
S100029,S100072,0.029411764705882353
S100029,S100074,0.029411764705882353
S100029,S100075,0.029411764705882353
S100029,S100078,0.029411764705882353
S100029,S100079,0.029411764705882353
S100029,S100085,0.037037037037037035
S100029,S100091,0.04
S100029,S100101,0.04
S100029,S100105,0.037037037037037035
S100029,S100107,0.037037037037037035
S100029,S100110,0.037037037037037035
S100031,S100033,0.04
S100031,S100034,0.043478260869565216
S100031,S100035,0.08347826086956522
S100031,S100038,0.08347826086956522
S100031,S100039,0.08347826086956522
S100031,S100064,0.043478260869565216
S100031,S100072,0.043478260869565216
S100031,S100091,0.04
S100031,S100101,0.04
S100031,S100106,0.043478260869565216
S100031,S100117,0.043478260869565216
S100032,S100035,0.037037037037037035
S100032,S100039,0.037037037037037035
S100032,S100065,0.037037037037037035
S100032,S100085,0.037037037037037035
S100032,S100105,0.037037037037037035
S100032,S100107,0.037037037037037035
S100032,S100110,0.037037037037037035
S100033,S100035,0.04
S100033,S100038,0.04
S100033,S100039,0.04
S100033,S100091,0.04
S100033,S100101,0.04
S100034,S100035,0.043478260869565216
S100034,S100038,0.043478260869565216
S100034,S100039,0.043478260869565216
S100034,S100040,0.03333333333333333
S100034,S100055,0.03333333333333333
S100034,S100064,0.043478260869565216
S100034,S100072,0.043478260869565216
S100034,S100081,0.03333333333333333
S100034,S100082,0.03333333333333333
S100034,S100083,0.03333333333333333
S100034,S100084,0.03333333333333333
S100034,S100086,0.03333333333333333
S100034,S100090,0.03333333333333333
S100034,S100091,0.03333333333333333
S100034,S100092,0.03333333333333333
S100034,S100095,0.03333333333333333
S100034,S100096,0.03333333333333333
S100034,S100098,0.03333333333333333
S100034,S100099,0.03333333333333333
S100034,S100100,0.03333333333333333
S100034,S100101,0.03333333333333333
S100034,S100105,0.03333333333333333
S100034,S100106,0.07681159420289854
S100034,S100107,0.03333333333333333
S100034,S100108,0.03333333333333333
S100034,S100109,0.03333333333333333
S100034,S100111,0.03333333333333333
S100034,S100112,0.03333333333333333
S100034,S100114,0.03333333333333333
S100034,S100117,0.07681159420289854
S100034,S100118,0.03333333333333333
S100034,S100120,0.03333333333333333
S100035,S100038,0.08347826086956522
S100035,S100039,0.12051529790660226
S100035,S100064,0.043478260869565216
S100035,S100065,0.037037037037037035
S100035,S100072,0.043478260869565216
S100035,S100085,0.037037037037037035
S100035,S100091,0.04
S100035,S100101,0.04
S100035,S100105,0.037037037037037035
S100035,S100106,0.043478260869565216
S100035,S100107,0.037037037037037035
S100035,S100110,0.037037037037037035
S100035,S100117,0.043478260869565216
S100038,S100039,0.08347826086956522
S100038,S100064,0.043478260869565216
S100038,S100072,0.043478260869565216
S100038,S100091,0.04
S100038,S100101,0.04
S100038,S100106,0.043478260869565216
S100038,S100117,0.043478260869565216
S100039,S100064,0.043478260869565216
S100039,S100065,0.037037037037037035
S100039,S100072,0.043478260869565216
S100039,S100079,0.037037037037037035
S100039,S100081,0.037037037037037035
S100039,S100082,0.037037037037037035
S100039,S100083,0.037037037037037035
S100039,S100084,0.037037037037037035
S100039,S100085,0.07407407407407407
S100039,S100086,0.037037037037037035
S100039,S100090,0.037037037037037035
S100039,S100091,0.07703703703703704
S100039,S100092,0.037037037037037035
S100039,S100095,0.037037037037037035
S100039,S100096,0.037037037037037035
